dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
0.0,0.8609431680773881,0.4583333333333333,0.24324324324324326,0.0,0.2571428571428571,0.16666666666666666,0.024390243902439025,0.0,0.15517241379310345,0.0,0.0,0.0,0.6666666666666666
0.017857142857144126,1.0,0.5,1.0,0.14285714285714285,1.0,0.3333333333333333,0.29268292682926833,0.0,0.6551724137931034,0.046875,1.0,0.3,0.6666666666666666
0.035714285714286476,0.07013301088270858,0.25,0.24324324324324326,0.0,0.2571428571428571,0.5,0.0,0.0,0.1724137931034483,0.0,0.2272727272727273,0.07500000000000001,0.3333333333333333
0.052995391705069395,0.3083434099153567,0.4583333333333333,0.2702702702702703,0.2857142857142857,0.2571428571428571,0.16666666666666666,0.024390243902439025,0.0,0.20689655172413793,0.0078125,0.36363636363636365,0.07500000000000001,0.3333333333333333
0.07085253456221174,0.6638452237001209,0.6666666666666666,0.24324324324324326,0.0,0.22857142857142856,0.3333333333333333,0.14634146341463417,0.0,0.3103448275862069,0.049479166666666664,0.5681818181818182,0.375,0.3333333333333333
0.08815764208909371,0.4087061668681983,1.0,0.1891891891891892,0.14285714285714285,0.19999999999999998,0.3333333333333333,0.1951219512195122,0.0,0.22413793103448276,0.044270833333333336,0.29545454545454547,0.3,0.3333333333333333
0.10601478494623784,0.21523579201934703,0.5833333333333333,0.16216216216216217,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.29268292682926833,0.0,0.22413793103448276,0.06249999999999999,0.3181818181818182,0.12500000000000003,1.0
0.12387192780338019,0.2841596130592503,0.6666666666666666,0.10810810810810811,0.0,0.11428571428571428,0.5,0.12195121951219512,0.0,0.43103448275862066,0.14583333333333334,0.29545454545454547,0.4,1.0
0.14057699692780368,0.25151148730350664,0.7916666666666666,0.21621621621621623,0.14285714285714285,0.17142857142857143,0.5,0.4634146341463415,0.0,0.3620689655172414,0.06770833333333333,0.38636363636363635,0.3,0.6666666666666666
0.15841013824884875,0.39419588875453443,0.7916666666666666,0.21621621621621623,0.2857142857142857,0.19999999999999998,0.5,0.5365853658536586,0.05,0.603448275862069,0.22395833333333334,0.4545454545454546,0.17500000000000002,0.8333333333333333
0.17569124423963167,0.39540507859733975,1.0,0.6486486486486487,0.2857142857142857,0.5714285714285714,0.3333333333333333,0.9146341463414634,0.0,0.9827586206896551,0.37499999999999994,0.5227272727272727,0.45,0.3333333333333333
0.19354838709677402,0.12696493349455865,0.75,0.2702702702702703,0.14285714285714285,0.2571428571428571,0.6666666666666666,0.4024390243902439,0.1,0.41379310344827586,0.21614583333333334,0.7272727272727273,0.4,0.3333333333333333
0.21082949308755872,0.07013301088270858,0.5,0.13513513513513514,0.0,0.14285714285714285,0.5,0.15853658536585366,0.0,0.25862068965517243,0.052083333333333336,0.38636363636363635,0.4,0.16666666666666666
0.22868663594470107,0.07980652962515114,0.5416666666666666,0.13513513513513514,0.0,0.19999999999999998,1.0,0.25609756097560976,0.05,0.24137931034482757,0.4427083333333333,0.5454545454545454,0.17500000000000002,0.3333333333333333
0.24654377880184342,0.09431680773881498,0.5833333333333333,0.2702702702702703,0.0,0.2571428571428571,0.5,0.24390243902439024,0.0,0.3448275862068966,0.22395833333333334,0.5454545454545454,0.325,0.5
0.26382488479262634,0.1487303506650544,0.875,0.3783783783783784,0.14285714285714285,0.37142857142857144,0.3333333333333333,1.0,0.2,0.9482758620689655,0.5755208333333334,0.7727272727272727,0.425,0.0
0.28168202764977046,0.06650544135429262,0.6666666666666666,0.08108108108108109,0.0,0.08571428571428572,0.3333333333333333,0.2682926829268293,0.30000000000000004,0.8103448275862069,0.47135416666666663,0.7045454545454546,0.475,0.16666666666666666
0.29898713517665243,0.06045949214026602,0.3333333333333333,0.05405405405405406,0.0,0.08571428571428572,0.16666666666666666,0.3902439024390244,0.1,0.3620689655172414,0.203125,0.4318181818181818,0.225,0.16666666666666666
