dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
0.0,0.2972972972972973,0.5,0.3333333333333333,0.0,0.16666666666666666,1.0,0.0,0.0,0.23076923076923078,0.25,0.5792349726775956,0.34959349593495936,0.4
0.02480718506894597,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,0.21857923497267762,0.26016260162601623,0.4
0.04884644920035974,0.10810810810810811,0.16666666666666666,0.0,0.0,0.16666666666666666,1.0,0.14285714285714285,0.0,0.07692307692307693,0.0625,0.06147540983606557,0.0894308943089431,0.8
0.07368702213615563,0.08108108108108109,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5218579234972677,0.3739837398373984,0.4
0.0977262862675694,0.10810810810810811,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06284153005464481,0.06504065040650406,0.4
0.1225668592033653,0.02702702702702703,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628415300546448,0.6422764227642277,0.6000000000000001
0.1474074321391612,0.05405405405405406,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.23076923076923078,0.3125,0.07103825136612023,0.15447154471544716,0.0
0.17144669627057496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0625,0.025956284153005466,0.06504065040650406,0.4
0.19628726920637085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08060109289617486,0.04065040650406504,1.0
0.22035992120463455,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.1875,0.04918032786885247,0.12195121951219512,0.6000000000000001
0.24520049414042866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04065040650406504,0.2
0.27004106707622455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.375,0.16530054644808745,0.08130081300813008,0.0
0.29247771359887764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.15384615384615385,1.0,0.22677595628415304,0.17886178861788618,0.8
0.3172848986678236,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.12841530054644806,0.11382113821138212,0.2
0.34132416279923916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11612021857923498,0.13821138211382114,0.2
0.3661647357350333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.375,0.1448087431693989,0.14634146341463417,0.0
0.3902039998664488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.25,0.06557377049180328,0.0975609756097561,0.2
0.41504457280224294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.11382113821138212,0.0
0.43988514573803883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06693989071038252,0.04878048780487804,0.0
0.4639244098694526,0.05405405405405406,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,0.2857142857142857,0.07692307692307693,0.125,0.03961748633879782,0.02439024390243902,0.0
0.4887649828052485,0.05405405405405406,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.06967213114754099,0.05691056910569106,0.2
0.5128376348035122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.16120218579234974,0.08130081300813008,0.0
0.5376782077393081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0587431693989071,0.04065040650406504,0.2
0.5625187806751022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02049180327868852,0.0,0.2
0.5849554271977553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05191256830601092,0.0,0.0
0.6097626122667013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.11885245901639345,0.04065040650406504,0.0
0.6338018763981168,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.11475409836065574,0.05691056910569106,0.0
0.6586424493339109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.375,0.07513661202185794,0.08130081300813008,0.2
0.6826817134653265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.125,0.16803278688524592,0.22764227642276427,0.0
0.7075222864011224,0.05405405405405406,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13797814207650272,0.13821138211382114,0.0
0.7323628593369165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07923497267759562,0.0975609756097561,0.2
0.756402123468332,0.08108108108108109,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,1.0,0.2857142857142857,0.14285714285714285,0.15384615384615385,0.0625,0.06693989071038252,0.0894308943089431,0.0
0.7812426964041261,0.13513513513513514,0.3333333333333333,0.0,0.0,0.16666666666666666,1.0,0.2857142857142857,0.14285714285714285,0.15384615384615385,0.4375,0.06557377049180328,0.06504065040650406,0.2
0.8053153484023898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0587431693989071,0.03252032520325203,0.2
0.8301559213381857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06284153005464481,0.04065040650406504,0.0
0.8549964942739798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.07692307692307693,0.1875,0.03551912568306011,0.0,0.2
0.8774331407966347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07692307692307693,0.125,0.09426229508196722,0.04065040650406504,0.2
0.9022403258655807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.09836065573770493,0.0975609756097561,0.2
0.9262795899969944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11065573770491803,0.08130081300813008,0.0
0.9511201629327903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.09426229508196722,0.04065040650406504,0.0
0.9751594270642041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.05464480874316939,0.0975609756097561,0.0
1.0,0.05405405405405406,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1875,1.0,1.0000000000000002,0.0
