dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
0.0,0.09836065573770492,0.2222222222222222,0.043478260869565216,0.0,0.05263157894736842,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.75
0.022935779816513957,0.03278688524590164,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008064516129032258,0.0,0.5
0.04663608562691124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.07142857142857142,0.75
0.06960372069316989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.09330402650356717,0.0819672131147541,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008064516129032258,0.07142857142857142,0.25
0.11700433231396445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.5
0.13841106014271176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04032258064516129,0.0,0.5
0.16207951070336435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056451612903225805,0.07142857142857142,0.0
0.1850152905198783,0.29508196721311475,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0196078431372549,0.1532258064516129,0.07142857142857142,0.75
0.2087155963302756,0.04918032786885246,0.2222222222222222,0.043478260869565216,0.0,0.05263157894736842,1.0,0.07407407407407407,0.1111111111111111,0.04,0.09803921568627451,0.1935483870967742,0.21428571428571427,0.25
0.23165137614678954,0.7540983606557378,0.3333333333333333,0.08695652173913043,0.0,0.10526315789473684,1.0,0.044444444444444446,0.2222222222222222,0.38,0.6024955436720142,0.7741935483870968,0.9285714285714285,0.5
0.2553516819571868,0.5409836065573771,0.4444444444444444,0.2608695652173913,0.2857142857142857,0.21052631578947367,1.0,0.13333333333333333,0.1111111111111111,0.54,0.3083778966131907,0.4193548387096774,0.3571428571428571,0.25
0.2790519877675841,0.27868852459016397,0.5555555555555556,0.17391304347826086,0.0,0.21052631578947367,1.0,0.044444444444444446,0.1111111111111111,0.4,0.3244206773618538,0.5080645161290323,0.5714285714285714,0.5
0.30198776758409807,0.24590163934426232,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.17825311942959002,0.3790322580645161,0.2857142857142857,1.0
0.32568807339449535,0.18032786885245902,0.6666666666666666,0.3913043478260869,0.0,0.3157894736842105,1.0,0.20740740740740743,0.0,0.2,0.062388591800356503,0.33064516129032256,0.8571428571428571,0.0
0.348655708460754,0.5245901639344263,0.7777777777777777,0.9565217391304348,1.0,0.7894736842105263,1.0,1.0,0.0,1.0,0.5008912655971479,0.33064516129032256,0.42857142857142855,0.5
0.3723560142711513,0.13114754098360656,0.4444444444444444,0.3913043478260869,0.0,0.2631578947368421,1.0,0.15555555555555556,0.1111111111111111,0.28,0.0926916221033868,0.33064516129032256,0.21428571428571427,1.0
0.39605632008154856,0.06557377049180328,0.4444444444444444,0.043478260869565216,0.14285714285714285,0.15789473684210525,1.0,0.044444444444444446,0.0,0.14,0.017825311942959,0.3870967741935484,0.21428571428571427,0.75
0.41746304791029587,0.5081967213114754,1.0,1.0,0.42857142857142855,1.0,1.0,0.8,0.3333333333333333,0.9400000000000001,0.516934046345811,0.7016129032258064,1.0,0.0
0.44113149847094846,0.3278688524590164,0.4444444444444444,0.17391304347826086,0.2857142857142857,0.2631578947368421,1.0,0.08148148148148149,0.0,0.66,0.42780748663101603,0.6854838709677419,0.8571428571428571,0.5
0.4640672782874624,0.26229508196721313,0.6666666666666666,0.43478260869565216,0.0,0.3684210526315789,1.0,0.14074074074074075,0.6666666666666666,0.48,0.4759358288770053,0.5161290322580645,0.7857142857142857,0.25
0.4877675840978597,0.04918032786885246,0.3333333333333333,0.17391304347826086,0.0,0.15789473684210525,1.0,0.16296296296296298,0.2222222222222222,0.12,0.0837789661319073,0.3548387096774194,0.3571428571428571,0.0
