dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
0.0,0.06887052341597796,0.4444444444444444,0.014925373134328358,0.0,0.017241379310344827,0.14285714285714285,0.02107728337236534,0.0,0.0,0.010638297872340425,0.0,0.0,0.5
0.019974763068166368,1.0,1.0,1.0,0.375,1.0,1.0,1.0,0.0,0.8888888888888888,0.7730496453900709,0.36224489795918363,0.2,0.0
0.038660831744838475,0.7933884297520661,0.8888888888888888,0.8955223880597014,0.5,0.9655172413793103,0.8571428571428571,0.7306791569086651,0.0,1.0,0.9716312056737588,0.9285714285714285,0.4,0.0
0.05860874701318153,0.3278236914600551,0.8888888888888888,0.26865671641791045,0.625,0.3620689655172414,0.5714285714285714,0.45901639344262296,0.0,0.4938271604938272,0.5921985815602837,1.0,0.9,0.5
0.07793916288560077,0.03856749311294766,0.5555555555555556,0.029850746268656712,0.0,0.08620689655172414,0.42857142857142855,0.04215456674473068,0.0,0.07407407407407407,0.09574468085106383,0.14795918367346936,0.30000000000000004,0.0
0.09791392595376713,0.03305785123966942,0.4444444444444444,0.11940298507462686,0.0,0.08620689655172414,0.42857142857142855,0.13817330210772832,0.0,0.06172839506172839,0.07446808510638298,0.17857142857142855,0.30000000000000004,0.5
0.11724434182618637,0.03581267217630854,0.4444444444444444,0.059701492537313425,0.125,0.12068965517241378,0.2857142857142857,0.12646370023419204,0.0,0.2839506172839506,0.37943262411347517,0.17857142857142855,0.2,0.0
0.13721910489435274,0.07713498622589532,0.5555555555555556,0.11940298507462686,0.0,0.15517241379310345,0.42857142857142855,0.05620608899297424,0.0,0.5802469135802468,0.6595744680851063,0.173469387755102,0.30000000000000004,0.0
0.15719386796252088,0.08264462809917356,0.4444444444444444,0.04477611940298507,0.125,0.06896551724137931,0.2857142857142857,0.03044496487119438,0.0,0.1111111111111111,0.10638297872340426,0.19897959183673466,0.4,0.0
0.17652428383494012,0.0440771349862259,0.3333333333333333,0.059701492537313425,0.0,0.05172413793103448,0.2857142857142857,0.06557377049180328,0.0,0.1728395061728395,0.33687943262411346,0.2346938775510204,0.7000000000000001,0.5
0.1964990469031065,0.07713498622589532,0.5555555555555556,0.20895522388059704,0.625,0.1896551724137931,0.14285714285714285,0.08665105386416862,0.0,0.3333333333333333,0.35815602836879434,0.1377551020408163,0.2,0.5
0.21585631057534727,0.05234159779614325,0.4444444444444444,0.07462686567164178,0.0,0.12068965517241378,0.14285714285714285,0.02576112412177986,0.0,0.1728395061728395,0.30851063829787234,0.1530612244897959,0.2,0.5
0.2358310736435154,0.027548209366391185,0.4444444444444444,0.04477611940298507,0.125,0.05172413793103448,0.14285714285714285,0.03278688524590164,0.0,0.13580246913580246,0.19858156028368795,0.28061224489795916,0.4,0.0
0.2558058367116818,0.07162534435261708,0.4444444444444444,0.11940298507462686,0.0,0.12068965517241378,0.14285714285714285,0.0702576112412178,0.0,0.19753086419753085,0.19858156028368795,0.18877551020408162,0.0,0.0
0.273847558192605,0.027548209366391185,0.4444444444444444,0.11940298507462686,0.125,0.1724137931034483,0.14285714285714285,0.08899297423887588,0.0,0.4444444444444444,0.5354609929078014,0.2755102040816326,0.5,0.0
0.2937954734609498,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.00936768149882904,0.0,0.0,0.0,0.18877551020408162,0.4,0.0
0.31312588933336905,0.01928374655647383,0.2222222222222222,0.1044776119402985,0.0,0.12068965517241378,0.14285714285714285,0.04918032786885246,0.0,0.13580246913580246,0.05673758865248227,0.19387755102040813,0.30000000000000004,0.0
0.3331006524015354,0.008264462809917356,0.3333333333333333,0.029850746268656712,0.0,0.034482758620689655,0.14285714285714285,0.053864168618266976,0.0,0.09876543209876543,0.2836879432624113,0.22448979591836732,0.4,0.0
0.35243106827395465,0.0440771349862259,0.4444444444444444,0.20895522388059704,0.25,0.24137931034482757,0.14285714285714285,0.12646370023419204,0.0,0.4074074074074074,0.49645390070921985,0.18367346938775508,0.30000000000000004,0.0
0.372405831342121,0.03856749311294766,0.2222222222222222,0.22388059701492538,0.25,0.24137931034482757,0.14285714285714285,0.18266978922716628,0.0,0.43209876543209874,0.6276595744680851,0.18367346938775508,0.1,0.0
